44589	48763	9275	0,47764375696289313	-345,5
44490	48922	9214	0,4762771378409626	-285
44358	49047	9317	0,47489963064075796	-767,5
44559	48948	9245	0,4765311687895024	-418,5
44545	48803	9280	0,47719286969190555	-456
44758	48682	9226	0,4790025684931507	210,5
44738	48550	9269	0,4795686476288483	249
44636	48988	9066	0,4767580962146458	-418,5
44782	48601	9290	0,47955195271087886	420
44659	48839	9154	0,47764658067552246	-264
44584	48694	9416	0,47796908166984714	-135,5
44377	48972	9310	0,4753880598613804	-833
44941	48392	9328	0,4815124339729785	684,5
44523	48918	9308	0,47648248627476164	-389
44705	48705	9265	0,4785890161652928	-9,5
44444	48944	9227	0,47590696877543154	-555,5
44426	48852	9317	0,4762752203091833	-498,5
44711	48756	9163	0,47836134678549647	-137,5
44613	48925	9094	0,47695054416386923	-494,5
44625	48624	9247	0,478557410803333	37
44718	48472	9418	0,47985835390063314	333,5
44771	48732	9108	0,4788188614269061	-47
44504	48923	9184	0,47635051965705844	-309,5
44612	48893	9139	0,4771081760333672	-172
44515	48858	9252	0,47674381245113684	-596,5
44609	48906	9210	0,4770250761909854	-318
44353	48912	9420	0,47555889133115314	-577,5
44581	48708	9349	0,4778805646968024	-332,5
44634	48589	9274	0,4787874237044506	65
44702	48527	9350	0,4794859968464748	144,5
44799	48747	9208	0,4788980822269258	-69
44837	48601	9185	0,47985830176159594	319
44640	48783	9335	0,47782665938794516	-233
44407	48972	9235	0,47555660266226885	-600
44497	49138	9113	0,47521760025631443	-486
44536	48808	9276	0,4771169009256085	-146,5
44660	48655	9356	0,47859400953758774	-58
44472	48930	9263	0,476135414659215	-544,5
44616	48846	9313	0,47737048212107597	-233
45015	48474	9199	0,48150049738471906	558,5
44405	48986	9246	0,4754740820849975	-631,5
44704	48621	9349	0,4790141976962229	129,5
44760	48618	9282	0,4793420291717535	288
44874	48550	9260	0,4803262544956328	433,5
44584	48928	9147	0,4767730344768586	-352
44582	48796	9306	0,4774357985821071	-305
44840	48709	9227	0,479320997552085	139,5
44833	48647	9167	0,47959991442019684	210
44717	48731	9252	0,47852281482749764	-67
44720	48685	9192	0,47877522616562285	23,5
44541	48805	9303	0,47716024253851264	-561,5
44335	49028	9248	0,4748669173012864	-832
44251	48957	9352	0,4747553858037937	-714,5
44993	48493	9234	0,48128061955800866	468,5
44596	48802	9162	0,47748345788989055	-314
44602	48852	9234	0,4772615404370064	-320,5
44433	48765	9345	0,4767591579218438	-414
44684	48784	9216	0,47806735995206917	-108
44778	48463	9451	0,4802393796720327	379,5
44588	48690	9387	0,4780119642359399	-200,5
44843	48635	9194	0,4797171526990308	431
44666	48725	9176	0,478268783929929	10
44473	48846	9262	0,4765696160481788	-489,5
44560	48769	9296	0,4774507387843007	-226,5
44456	48840	9363	0,47650488766935345	-471,5
38540	42803	8174	0,4737961471792287	-1000
44551	48839	9249	0,4770425099047007	-335,5
44618	48749	9329	0,47787762271466366	-232,5
44619	48742	9350	0,4779190454258202	-294,5
44696	48542	9338	0,47937536197687636	280,5
44931	48813	8936	0,479294674859191	105
44656	48784	9267	0,47791095890410956	-15,5
44554	48815	9176	0,4771819340466322	-300
44753	48678	9236	0,47899519431452087	31,5
44487	48715	9361	0,4773180833029334	-162
44548	48711	9355	0,4776804383491138	-167
44550	48691	9355	0,4777941034523439	-297,5
44884	48513	9136	0,4805721811193079	437,5
44814	48878	9100	0,478311915638475	-245,5
44331	48828	9496	0,4758638456831868	-642
44966	48534	9196	0,4809197860962567	480,5
44823	48689	9159	0,47932885618957993	518,5
44538	48853	9294	0,4768982021822231	-460,5
44771	48600	9287	0,47949577491940754	107
44545	48792	9316	0,4772491080707544	-108
44679	48698	9238	0,4784797112779378	59,5
44448	48846	9329	0,47642935236992734	-380,5
44835	48614	9240	0,4797804149857141	216,5
44717	48725	9175	0,4785535412341345	24
44633	48786	9211	0,47777218767060237	-357,5
44663	48844	9111	0,4776433849872202	-376
44610	48602	9415	0,47858644809681156	68,5
44351	48897	9376	0,4756241420727522	-666
44850	48456	9233	0,4806764838274066	459
44971	48581	9162	0,48070591756456305	508
44694	48758	9193	0,4782562170954073	-120
44443	48855	9217	0,4763553345194967	-364
44521	48875	9273	0,47669065056319326	-466
44507	48708	9365	0,47746607305691147	-195,5
44557	48915	9308	0,47668820609380347	-401,5
44686	48609	9372	0,4789752934240849	159,5
44769	48507	9361	0,4799626913675544	365,5
44598	48719	9215	0,4779193501719944	-71
44389	49045	9152	0,47508401652503374	-800
44675	48666	9344	0,4786213989565143	61,5
44523	48629	9399	0,4779607523187908	-147,5
44525	48764	9316	0,4772802795613631	-235
44701	48857	9258	0,4777891789050642	-50
44467	48597	9568	0,4778109687956675	-135
44599	48710	9336	0,4779710424503531	-212,5
44498	48824	9368	0,4768221855511026	-320
44326	48974	9276	0,47509110396570203	-765,5
44760	48652	9251	0,47916755877189227	300,5
44630	48762	9236	0,47787819085146477	-92,5
44428	48807	9344	0,47651632970451013	-537
44498	48784	9369	0,4770266503719903	-451
44649	48831	9122	0,4776315789473684	-78
44526	48813	9221	0,47703532285539807	-439,5
44696	48625	9359	0,4789490039755253	163
44761	48542	9389	0,4797380577259038	373
44631	48884	9195	0,47726033256696787	-432,5
44442	48832	9348	0,47646718270900784	-401
45116	48577	9011	0,48153010363634424	575
44813	48654	9142	0,4794526410390833	200,5
44931	48504	9156	0,48087975598009314	383,5
44654	48712	9256	0,4782683203735835	-53,5
44773	48646	9271	0,47927081214742184	215
44478	48791	9372	0,47687870567927176	-419
44603	48621	9381	0,47844975542778684	-74,5
44428	48776	9449	0,4766748208231406	-469
44677	48730	9211	0,4783046238504609	0,5
44679	48728	9319	0,478326035521963	-94,5
44363	48945	9339	0,47544690701761905	-954
