44703	48520	9402	0,4795275843944091	-102,5
44548	48661	9400	0,4779366799343411	-98
44777	48717	9130	0,47892912914197705	-21,5
44662	48441	9500	0,4797052726550165	304,5
44751	48673	9161	0,4790096763144374	60
44451	48925	9226	0,4760430945853324	-535,5
44592	48886	9203	0,47703202892659236	-306,5
44592	48641	9407	0,4782855855759227	-118,5
44884	48428	9317	0,4810099451303155	514
44440	48886	9488	0,4761802713070313	-453
44631	48569	9364	0,4788733905579399	209,5
44530	48739	9302	0,4774362328319163	-143,5
44518	48976	9189	0,4761588978971913	-619
44784	48657	9245	0,47927569268308345	34,5
44532	49000	9199	0,47611512637386133	-527,5
44593	48750	9291	0,477732663402719	-328,5
44711	48791	9189	0,47818228487091186	-14
45036	48369	9226	0,4821583427011402	682
43970	48917	9193	0,47337086998180583	-999,5
44323	48868	9415	0,4756145979761994	-644,5
44529	48760	9328	0,47732315707103734	-332,5
44717	48658	9129	0,47889692101740294	124
44632	48985	9047	0,476751017443413	-366
44300	49038	9304	0,47461912618654784	-719,5
44774	48575	9327	0,4796409174174335	267
44832	48660	9164	0,479527660120652	148
44471	48905	9320	0,4762572823851953	-624
44573	48686	9332	0,4779485089910893	-203
44499	48709	9412	0,47741610162217835	-280,5
44828	48766	9138	0,4789623266448704	77
44881	48645	9199	0,4798772533840857	155,5
44709	48841	9108	0,4779155531801176	-177,5
44652	48656	9317	0,4785441762764179	-47
44787	48467	9358	0,48026894288716837	389
44434	48768	9571	0,4767494259779833	-500,5
44489	48785	9412	0,4769710744687694	-404,5
44741	48594	9365	0,4793592971554079	183,5
44594	48796	9316	0,4775029446407538	-123
44886	48488	9259	0,48071197549639083	440
44604	48780	9251	0,47764070932922126	-173,5
44570	48817	9229	0,4772612890445137	-289
44799	48803	9063	0,4786115681288861	115,5
44515	48877	9149	0,4766468219976015	-539
44202	48863	9548	0,47495836243485734	-790,5
44570	48923	9265	0,4767201822596344	-600
44762	48519	9359	0,47986192257801696	203
44811	48448	9363	0,4805005415026968	319
44596	48912	9209	0,47692176070496645	-435
44557	48752	9345	0,4775209250983292	-323
44527	48766	9274	0,477281253684628	-341
44611	48723	9329	0,4779715859172434	-88,5
44624	48936	9154	0,47695596408721674	-288,5
44499	48691	9420	0,47750831634295526	-63,5
44450	48760	9469	0,4768801630726317	-340,5
44787	48784	9155	0,4786418869094057	-125,5
44839	48657	9203	0,4795820142038162	264,5
44173	48996	9452	0,47411692730414623	-926,5
44719	48639	9243	0,47900554853360183	144,5
44598	48635	9453	0,4783499404717214	-139,5
44626	48520	9443	0,479097331071651	97
44410	48927	9393	0,4758027363210731	-713,5
44510	48685	9445	0,47760072965287836	-189,5
44410	48992	9339	0,47547161731012183	-584,5
44902	48486	9450	0,4808112391313659	404
44506	48898	9207	0,47648922958331547	-397,5
44541	48784	9241	0,4772676131797482	-202
44627	48843	9151	0,47744730929710066	-243
44589	48668	9394	0,4781303280182721	-153,5
44319	48969	9366	0,4750771803447389	-586,5
44551	48696	9382	0,47777408388473624	-34
44307	49088	9386	0,47440441137105843	-959,5
44785	48637	9285	0,47938387103680075	265,5
